filename,class
f1a7de6c_S003F 04.jpg,none
f1a919d2_Neutral S049 21.jpg,none
f1aa9a93_S053A 19.jpg,none
f1ad1df0_Laser Pain S001 11_1.jpg,mild
f1b33dba_Laser Pain S014 08.jpg,none
f1b8562f_Neutral S043 15.jpg,mild
f1bcad43_Neutral S020 16.jpg,none
f1c1d12d_Algometer Pain S018 03.jpg,none
f1c31e79_Neutral S046 12.jpg,none
f1c4cf27_Algometer Pain S033 04.jpg,none
f1c65094_Neutral S059 12.jpg,mild
f1c6895a_Neutral S067 20.jpg,none
f1c77477_Algometer Pain S023 14.jpg,none
f1d1ac27_Fingido S062 06.jpg,none
f1d1b090_S046L 11.jpg,none
f1d7198d_Algometer Pain S058 13.jpg,none
f1dba212_Posed Pain S058 03.jpg,none
f1e06e6d_Neutral S052 09.jpg,none
f1e13d93_S036A 13.jpg,mild
f1e247ef_Neutral S043 16.jpg,none
f1e5d16c_S038A 03.jpg,mild
f1e6e81a_S063A 20.jpg,none
f1e9e5ee_Neutral S052 08.jpg,none
f1eefde9_S036A 15.jpg,none
f1f17144_Algometer Pain S029 10.jpg,moderate
f1f30d6c_S013L 20.jpg,none
f1f53a62_Algometer Pain S059 16.jpg,none
f1f60eea_S032L 13.jpg,moderate
f2007da9_S004A 09.jpg,mild
f2040763_Posed Pain S039 14.jpg,mild
f204b9d2_Neutral S018 14.jpg,mild
f2088bb2_S062L 09.jpg,none
f20aa54d_S013L 15.jpg,none
f20d772e_Posed Pain S035 12.jpg,none
f210dbc1_Neutral S009 17.jpg,none
f2118ac0_Posed Pain S038 03.jpg,none
f214e950_S067L 06.jpg,mild
f21a145f_S014A 07.jpg,none
f21a7465_S056L 12.jpg,none
f21b606e_Neutral S020 17.jpg,none
f21d6d04_Neutral S033 06.jpg,none
f21e755a_S038L 22.jpg,mild
f22723a2_Posed Pain S043 16.jpg,none
f228c7f1_S065L 12.jpg,none
f2299cf9_Posed Pain S046 12.jpg,mild
f22acf72_Neutral S001 20.jpg,none
f22f08dc_Posed Pain S065 17.jpg,none
f23053f3_S061A 03.jpg,none
f2316958_Algometer Pain S068 11.jpg,moderate
f2357f23_Posed Pain S025 06.jpg,moderate
f23b88f9_S047L 20.jpg,none
f23c1d30_Posed Pain S064 07.jpg,none
f23fbbc3_S015A 08.jpg,none
f24041c2_S068L 12.jpg,none
f2406e69_S061A 06.jpg,moderate
f24214ae_Neutral S045 19.jpg,none
f2431e69_Laser Pain S015 19.jpg,none
f2469fcb_S026N 11.jpg,none
f2491cbe_Laser Pain S036 08.jpg,none
f24bcf86_S018F 21.jpg,none
f24c1e26_Neutral S068 05.jpg,none
f24e0c3f_Neutral S015 03.jpg,none
f24f80ff_Posed Pain S034 04.jpg,none
f25032b9_S016L 10.jpg,none
f250f7c4_S012L 13.jpg,none
f2521eba_Posed Pain S043 20.jpg,none
f252aea7_S053A 04.jpg,none
f2530b15_Neutral S020 15.jpg,none
f2538422_Posed Pain S014 22.jpg,none
f253be09_S063L 19.jpg,none
f25465dc_S017A 22.jpg,none
f255d2ad_Neutral S058 11.jpg,none
f25668a6_Neutral S011 16.jpg,none
f256a263_Algometer Pain S023 18.jpg,none
f256a392_S063L 19.jpg,mild
f2589964_S036A 13.jpg,none
f259b4f2_Neutral S018 06.jpg,none
f265d021_Posed Pain S065 18.jpg,none
f267b444_Posed Pain S013 20.jpg,mild
f2683394_S045L 19.jpg,mild
f26eacf6_Neutral S053 18.jpg,none
f270af50_Posed Pain S054 16.jpg,mild
f2795d63_S003F 06.jpg,none
f2798bb2_S064L 10.jpg,none
f27f4ae4_S056L 08.jpg,none
f2832f53_Algometer Pain S007 08.jpg,none
f2880199_Algometer Pain S003 21.jpg,mild
f28dbadb_Posed Pain S025 22.jpg,mild
f295d8c9_S029F 21.jpg,mild
f29b8d63_Neutral S014 14.jpg,none
f29c1190_Neutral S046 04.jpg,none
f29cf9a1_S046L 11.jpg,none
f2a0a14b_S017A 16.jpg,mild
f2a1bce4_S018F 04.jpg,none
f2a29423_Laser Pain S018 08.jpg,moderate
f2a316fb_S009F 18.jpg,moderate
f2aa6e2a_Posed Pain S060 14.jpg,mild
f2abd6f9_S055F 18.jpg,none
f2afcae9_Posed Pain S044 13.jpg,none
f2b6629d_Posed Pain S032 21.jpg,moderate
f2b6dfbd_S041L 20.jpg,none
f2bbd5c4_Laser Pain-2 S029 13.jpg,mild
f2bc9562_S055F 09.jpg,none
f2bca587_Laser Pain S014 14.jpg,moderate
f2bd0223_Posed Pain S021 16.jpg,moderate
f2be65e7_Neutral S055 10.jpg,moderate
f2c146d1_S051L 19.jpg,none
f2c32727_Colour-S011A 06.jpg,moderate
f2c47f92_Algometer Pain-1 S032 15.jpg,severe pain
f2c68187_Algometer Pain S006 04.jpg,none
f2c7357a_S041F 15.jpg,moderate
f2cb97f0_S009F 13.jpg,none
f2cbbbf6_S010L 12.jpg,none
f2ceb255_S048A 06.jpg,none
f2cec3a9_S023N 06.jpg,none
f2d0813f_Neutral S012 22.jpg,none
f2d23300_Posed Pain S020 22.jpg,none
f2d4f63b_Colour-S001A 09.jpg,none
f2d50db7_S068F 06.jpg,none
f2d91f44_Algometer Pain S003 22.jpg,mild
f2d9cee1_Neutral S020 16.jpg,none
f2dabb37_Algometer Pain S051 19.jpg,none
f2dbabb9_Algometer Pain S023 15.jpg,none
f2dcc348_Algometer Pain S051 16.jpg,none
f2df0c00_Algometer Pain S041 19.jpg,mild
f2df8f11_Algometer Pain S059 15.jpg,none
f2e56288_S043A 11.jpg,none
f2f1ed8d_Algometer Pain S028 05.jpg,mild
f2f36bc7_S040L 20.jpg,none
f2f3bfac_Posed Pain S014 06.jpg,none
f2f8c1a4_S062L 06.jpg,none
f2f92024_Neutral S035 04.jpg,mild
f2fa6edd_S063A 04.jpg,none
f2fb3484_Neutral S065 18.jpg,none
f2fc394b_Neutral S010  21.jpg,none
f2fdee44_S064L 12.jpg,mild
f2ff97d6_S058L 04.jpg,none
f3033cab_Posed Pain S025 14.jpg,mild
f309d4f4_Posed Pain S035 22.jpg,none
f30a37d3_S067L 06.jpg,mild
f30f8c91_S054A 04.jpg,none
f3124f2f_Posed Pain S067 14.jpg,mild
f3161b27_S067L 15.jpg,none
f31696ba_S020L 17.jpg,none
f3193ebc_S057A 14.jpg,mild
f31b57e0_S063L 15.jpg,none
f320ada0_Algometer Pain S003 09.jpg,severe
f320f387_Posed Pain S020 19.jpg,mild
f3231bbd_Posed Pain S059 11.jpg,none
f324e62a_S002L 19.jpg,none
f32504f5_Posed Pain S020 10.jpg,none
f32801dc_Neutral S054 17.jpg,mild
f32ae1da_Posed Pain S031 13.jpg,none
f331bda8_Algometer Pain S025 07.jpg,none
f333a79a_S030F 17.jpg,none
f33514b1_Neutral S057 10.jpg,mild
f3365b70_S063A 14.jpg,none
f33a5b58_Colour-S001A 07.jpg,mild
f33afe79_S043A 17.jpg,none
f33b8ff5_Neutral S038 08.jpg,none
f33e60f6_Algometer Pain-2 S052 04.jpg,none
f3437ffe_Algometer Pain S028 19.jpg,none
f347effe_Neutral S003 05.jpg,none
f34939b5_S064A 05.jpg,moderate
f35459f4_S032L 06.jpg,none
f3576229_Neutral S003 13.jpg,mild
f35c4484_Neutral S011 08.jpg,none
f35d4ccc_S017A 06.jpg,moderate
f35db103_Neutral S066 19.jpg,none
f360353d_S065L 20.jpg,none
f3617011_S018F 21.jpg,none
f367008a_Neutral S002 07.jpg,none
f36ba96c_Algometer Pain S035 22.jpg,none
f36df61e_S036A 15.jpg,mild
f3732d46_Posed Pain S027 17.jpg,moderate
f381620e_Posed Pain S021 20.jpg,mild
f38510c8_S032L 19.jpg,mild
f3872978_Neutral S019 04.jpg,none
f38773fc_S022A 03.jpg,none
f387cf1a_Algometer Pain S031 22.jpg,none
f388eeb3_S047A 04.jpg,none
f38e0c4d_Posed Pain S031 14.jpg,none
f38f54cd_Neutral S008 11.jpg,none
f38ff7ba_S054L 12.jpg,none
f390f361_S051N 07.jpg,none
f3943ec8_S060A 19.jpg,none
f397f885_S014A 21.jpg,none
f397fd0f_Neutral S031 15.jpg,none
f39a9a61_S051L 22.jpg,none
f39c89e1_Algometer Pain-1 S052 18.jpg,none
f39d61f4_S008F 12.jpg,none
f39e60ac_Posed Pain S043 20.jpg,moderate
f3a3ecc1_S048F 13.jpg,none
f3a43874_Neutral S001 20.jpg,none
f3a785ac_Laser Pain-2 S029 21.jpg,moderate
f3a96ad8_Posed Pain S063 15.jpg,none
f3ad0796_Laser Pain S049 03.jpg,none
f3b0e542_Neutral S021 05.jpg,none
f3b216c8_Algometer Pain S027 04.jpg,none
f3b23ad3_S067A 10.jpg,none
f3b803f7_L�ser S022 14.jpg,none
f3ba3380_Algometer Pain S025 22.jpg,none
f3ba4d67_Neutra S005 05.jpg,none
f3ba9daa_Algometer Pain S018 04.jpg,mild
f3c02014_Neutral S040 16.jpg,none
f3c0481b_Posed Pain S044 06.jpg,mild
f3c163eb_S041L 14.jpg,none
f3ccb90a_S064A 12.jpg,none
f3d3c461_S027L 20.jpg,none
f3d821ea_S047L 05.jpg,none
f3db5904_Laser Pain-2 S029 09.jpg,severe pain
f3dc0c94_S051L 08.jpg,none
f3dd9dbe_Neutral S055 08.jpg,mild
f3e7fbe0_Neutral S049 04.jpg,none
f3e8495d_S008F 13.jpg,mild
f3eb6158_Algometer Pain S033 09.jpg,mild
f3ebf823_Laser Pain-2 S029 19.jpg,none
f3ec375e_Algometer Pain S008 15.jpg,none
f3f01d56_Neutral S003 12.jpg,none
f3f25fe9_S041F 19.jpg,mild
f3f3df00_S040L 05.jpg,none
f3f55c88_Neutra S005 18.jpg,none
f3f624da_Neutral S044 18_1.jpg,none
f3fa3008_Algometer Pain S050 10.jpg,none
f3fa4f4c_Algometer Pain-1 S052 09.jpg,none
f3ff5bca_S041L 05.jpg,none
f4000df4_Posed Pain-1 S052 03.jpg,severe pain
f40288e6_Neutral S019 13.jpg,none
f405e069_Neutral S002 14.jpg,none
f411b5c7_Algometer Pain S068 03.jpg,none
f4157d57_S039L 04.jpg,mild
f4178447_Neutral S002 12.jpg,none
f4181a17_Algometer Pain S027 04.jpg,mild
f41972c1_Neutral S004 11.jpg,none
f419b69e_S003F 03.jpg,mild
f4217012_Algometer Pain-2 S019 21.jpg,moderate
f423b516_S054A 06.jpg,none
f4248c84_S036N 09.jpg,none
f427c842_Algometer Pain S031 15.jpg,none
f4290c5f_S067L 10.jpg,none
f42b95ac_Algometer Pain S007 22.jpg,moderate
f42d73bd_Colour-S010A 22.jpg,mild
f42e991b_Algometer Pain S041 09.jpg,moderate
f4302df8_S024F 04.jpg,moderate
f431c6b5_Neutral S015 16.jpg,none
f43646f6_Laser Pain S030 07.jpg,mild
f437ece1_S056L 18.jpg,none
f43807d5_Algometer Pain S024 08.jpg,none
f43b6dac_S030F 10.jpg,mild
f4457db4_Algometer Pain S044 20.jpg,moderate
f447dc17_Neutral S046 09.jpg,none
f44a80ec_Posed Pain S061 13.jpg,none
f44c291a_S013A 04.jpg,none
f44eac2f_S014A 13.jpg,mild
f450a1ee_S008F 15.jpg,none
f453e6f4_Laser Pain S018 05.jpg,none
f456649c_Neutral S037 16.jpg,none
f456eb2d_S057L 04.jpg,none
f45865d8_S004A 11.jpg,none
f45a1a07_Fingido S062 19.jpg,moderate
f45e6fbd_Neutral S047 14.jpg,none
f45ecee4_Posed Pain S039 12.jpg,none
f461ab1e_Neutral S045 15.jpg,none
f469b18f_Neutral S020 17.jpg,none
f46c7419_L�ser S019 19.jpg,none
f46fe802_Neutral S050 10.jpg,none
f47019df_Algometer Pain S056 12.jpg,none
f4709086_S008F 19.jpg,moderate
f479a72e_Posed Pain-1 S052 20.jpg,none
f47a8a5f_Algometer Pain S023 21.jpg,none
f47cbbd6_S008L 13.jpg,none
f47ccdd6_Neutral S038 12.jpg,mild
f47de07a_Algometer Pain-1 S032 09.jpg,mild
f48082e6_Laser Pain S030 15.jpg,none
f481dde4_S013A 08.jpg,none
f484522a_Algometer Pain S028 15.jpg,mild
f484652c_Colour-S011A 20.jpg,none
f4880b92_S055F 14.jpg,none
f488359f_S029F 20.jpg,none
f4927a85_Algometer Pain-1 S032 22.jpg,moderate
f492b121_Neutral S020 21.jpg,none
f4951ccf_Neutral S011 14.jpg,none
f4958563_S048A 15.jpg,none
f499ab97_Algometer Pain S040 19.jpg,none
f49b794b_Posed Pain S020 12.jpg,mild
f49c80d9_Algometer Pain-2 S032 11.jpg,none
f49d8942_Algometer Pain S018 07.jpg,none
f49e9b50_Neutral S043 15.jpg,none
f49f69ff_Neutral S021 07.jpg,none
f4a0027a_Algometer Pain S023 13.jpg,none
f4a1a0e6_Laser Pain S018 04.jpg,none
f4a51c99_Colour-S011A 15.jpg,moderate
f4a7c1af_Neutral S008 21.jpg,none
f4a7e244_Neutral S014 19.jpg,none
f4ab2070_Algometer Pain S028 11.jpg,none
f4ac07e0_S028N 20.jpg,none
f4aff42d_S003L 07.jpg,mild
f4b04c03_Algometer Pain S002 19.jpg,none
f4b09c94_S002L 12.jpg,none
f4b6a00f_Neutra S005 07.jpg,none
f4b7b615_S019F 20.jpg,mild
f4bb9d3c_S047L 03.jpg,none
f4c0290e_Laser Pain S026 09.jpg,moderate
f4c8382a_Neutral S021 19.jpg,none
f4c9bdcb_Neutral S015 17.jpg,none
f4cef5e0_S043L 11.jpg,none
f4cf7414_S045F 04.jpg,none
f4cfc4a1_S001F 04.jpg,mild
f4d317f0_S027N 10.jpg,mild
f4d5ab97_Posed Pain S061 04.jpg,moderate
f4d6a5eb_Neutral S004 06.jpg,none
f4d9ae2c_Neutral S038 06.jpg,none
f4d9bbb7_Neutral S013 11.jpg,none
f4da8df3_Neutral S046 20.jpg,none
f4dc66b5_S047L 10.jpg,none
f4dcdc02_S043A 18.jpg,none
f4df56b0_Posed Pain S050 10.jpg,none
f4e0aa38_Algometer Pain S037 22.jpg,moderate
f4e4b2be_Algometer Pain S041 12.jpg,none
f4e58297_S017A 17.jpg,none
f4e5ca17_Posed Pain S044 05.jpg,moderate
f4f072cc_Neutral S052 08.jpg,none
f4f3021d_S065A 22.jpg,none
f4f342b0_S041F 07.jpg,mild
f4f400bb_Neutral S037 08.jpg,none
f4f4c532_S052L 09.jpg,none
f4fc0d2f_S062L 11.jpg,moderate
f4fe0c71_Posed Pain S060 19.jpg,none
f4fe0f0d_Neutral S052 11.jpg,none
f501e846_Posed Pain S031 10.jpg,none
f50361a6_Posed Pain S046 17.jpg,moderate
f504eefa_Neutral S031 08.jpg,none
f50bdf46_Neutral S031 04.jpg,none
f50ff726_Posed Pain S035 21.jpg,none
f510c533_S030F 06.jpg,none
f5142267_Neutral S038 18.jpg,none
f5148501_Algometer Pain-2 S052 11.jpg,none
f515b531_Algometer Pain S031 20.jpg,none
f515db2b_Neutral S037 01.jpg,mild
f51ac4fc_Algometer Pain-2 S019 08.jpg,none
f51cc89c_Posed Pain S020 15.jpg,none
f51f3aeb_Neutral S009 18.jpg,none
f51fa534_S025N 22.jpg,none
f520eeee_S060L 21.jpg,none
f5213e44_Algometer Pain S012 05.jpg,moderate
f5262b4d_Neutral S061 07.jpg,none
f52814e0_S026N 06.jpg,none
f528c2df_S033L 08.jpg,none
f5345e36_S025L 10.jpg,none
f536f832_Neutral S048 17.jpg,none
f53a37e7_S059L 20.jpg,none
f53c5fcc_Algometer Pain-2 S032 07.jpg,none
f53fe9a6_Neutral S007 13.jpg,none
f54578bb_Posed Pain S026 19.jpg,moderate
f546b6b8_Posed Pain S027 09.jpg,mild
f5477063_Algometer Pain S003 05.jpg,mild
f5484277_Algometer Pain-1 S052 16.jpg,none
f549865a_S038A 11.jpg,none
f54b6af2_Posed Pain S013 08.jpg,mild
f54bc60d_Posed Pain S028 11.jpg,mild
f5561600_Neutral S020 05.jpg,none
f5567753_Algometer Pain S028 14.jpg,none
f5574d1f_Colour-S011A 21.jpg,none
f5583911_Laser Pain S018 06.jpg,none
f55c62c0_Neutral S068 19.jpg,none
f55f1266_Algometer Pain S068 21.jpg,none
f5643964_Neutral S020 21.jpg,mild
f5652d1c_Neutral S020 04.jpg,none
f567fe75_Neutral S031 15.jpg,none
f5680150_S024F 19.jpg,none
f569e711_S010L 19.jpg,none
f56a5635_Posed Pain S021 12.jpg,none
f56c4f34_Laser Pain S018 19.jpg,none
f56f8255_Neutral S031 05.jpg,mild
f5739097_Neutral S030 17.jpg,none
f57498d2_S055L 16.jpg,none
f578a7db_S005F 14.jpg,none
f57a92aa_Neutral S018 11.jpg,none
f57b866c_Posed Pain S060 07.jpg,none
f57cf736_Posed Pain S013 11.jpg,none
f5819ae6_Posed Pain S016 11.jpg,moderate
f581c4a6_Neutral S042 17.jpg,none
f581df59_Posed Pain S040 11.jpg,none
f586e158_Posed Pain S051 11.jpg,none
f5887dec_S035L 18.jpg,none
f58944ec_S054L 12.jpg,none
f58f190d_Posed Pain S066 08.jpg,moderate
f5907516_Posed Pain S035 07.jpg,none
f5962a41_Neutral S015 16.jpg,none
f59b8160_Algometer Pain S024 11.jpg,none
f59c4e10_Algometer Pain S012 20.jpg,none
f59e8eda_S051N 21.jpg,none
f5a06cd2_S047L 18.jpg,none
f5a2f159_S002F 20.jpg,none
f5a38f14_S064A 22.jpg,none
f5a3c23a_S038A 15.jpg,none
f5a3c27c_S013A 05.jpg,mild
f5abec71_Colour-S028L 15.jpg,none
f5adcf9e_Posed Pain S035 03.jpg,none
f5b0c9c1_S065L 07.jpg,none
f5b25176_Posed Pain S064 14.jpg,none
f5b3bf0a_Algometer Pain S050 07.jpg,mild
f5b68f4d_S036A 11.jpg,mild
f5b8ac83_Posed Pain S025 09.jpg,moderate
f5bc595f_Posed Pain S054 05.jpg,none
f5bd9a88_S020L 07.jpg,none
f5bdbc85_Laser Pain S015 09.jpg,mild
f5c51a7e_Neutral S013 21.jpg,none
f5d1f864_Neutral S040 09.jpg,mild
f5d27114_Laser Pain S006 22.jpg,none
f5d377d7_S033L 16.jpg,moderate
f5d53054_S035L 16.jpg,mild
f5d609b0_S066L 12.jpg,none
f5d8592e_S004A 15.jpg,none
f5e18c12_Laser Pain S049 03.jpg,none
f5e1c9f5_S019F 21.jpg,none
f5e4fd1a_S023N 17.jpg,none
f5e96d99_Posed Pain S004 13.jpg,moderate
f5efb8e2_Neutral S052 12.jpg,none
f5f304c6_Posed Pain S065 12.jpg,none
f5f3e1d1_Posed Pain S038 13.jpg,moderate
f5f5b5e3_S006F 04.jpg,mild
f5f7a3cb_S047A 09.jpg,mild
f5f9e12c_Posed Pain S059 10.jpg,mild
f5fc4dc2_S047L 07.jpg,none
f5fcb139_Neutral S024 08.jpg,none
f604b0d0_Posed Pain S058 14.jpg,none
f606c763_S016A 03.jpg,none
f6091809_S026A 07.jpg,none
f60afb0e_Neutral S067 21.jpg,mild
f60b51b7_Algometer Pain S009 11.jpg,none
f60f55db_S042F 07.jpg,moderate
f611096a_S032L 10.jpg,none
f61280b8_S038L 19.jpg,none
f614734a_S008L 03.jpg,none
f614dbeb_Neutral S021 03.jpg,none
f61525fc_S049F 15.jpg,none
f6183b08_S047L 11.jpg,none
f61c3184_Algometer Pain S023 12.jpg,none
f61c4014_Posed Pain S039 09.jpg,mild
f6217484_Neutral S012 09.jpg,none
f62418d4_S048F 08.jpg,none
f627015b_Laser Pain-1 S029 10.jpg,moderate
f62e6efb_Algometer Pain S024 09.jpg,mild
f62f2a68_Laser Pain S026 22.jpg,none
f630c00b_S021A 07.jpg,none
f635302b_Neutral S060 16.jpg,mild
f6380022_S036A 10.jpg,none
f6430c38_S004L 17.jpg,none
f6454a50_S002L 18.jpg,none
f649fa92_Posed Pain S061 12.jpg,none
f64aab15_S041F 19.jpg,none
f64c0d8d_Algometer Pain S023 13.jpg,none
f64e4b76_Posed Pain S047 19.jpg,moderate
f64f362f_Algometer Pain S046 18.jpg,none
f655f213_Algometer Pain S037 06.jpg,none
f659f87d_Neutral S066 13.jpg,none
f65abeda_Neutral S066 05.jpg,none
f65d0584_S026A 21.jpg,mild
f6637696_S036N 15.jpg,none
f664b9c8_Neutral S050 15.jpg,none
f667853d_Posed Pain S010 09.jpg,mild
f66c402a_L�ser S022 11.jpg,mild
f66dbda4_Neutral S037 10.jpg,none
f66f557b_Algometer Pain-2 S032 18.jpg,moderate
f6761c84_S056L 19.jpg,none
f68107a9_S020L 05.jpg,none
f6837a9a_Posed Pain S063 11.jpg,none
f6864486_Neutral S040 03.jpg,none
f688f02e_S043L 09.jpg,mild
f68a3776_S053A 03.jpg,none
f68b40d0_Laser Pain S030 04.jpg,none
f6924aee_Neutral S004 21.jpg,none
f692a321_Neutral S066 15.jpg,none
f6938807_S017L 18.jpg,none
f6939754_Posed Pain S063 12.jpg,mild
f6953452_Neutral S001 11.jpg,none
f69731e0_S021L 14.jpg,none
f698dddc_S038A 05.jpg,none
f69b50b5_Neutral S032 10.jpg,none
f69d177d_Laser Pain S036 19.jpg,none
f6a7e3a1_Neutral S043 19.jpg,none
f6abee0a_S002L 11.jpg,none
f6b12389_S029F 10.jpg,none
f6b2401f_Algometer Pain S062 03.jpg,none
f6b2f21f_S013A 17.jpg,none
f6b7f946_S018F 15.jpg,none
f6be8f2c_S032L 18.jpg,none
f6c1af67_Posed Pain S034 18.jpg,none
f6c30ab5_S033L 11.jpg,moderate
f6c38854_S042F 10.jpg,mild
f6c4f1cb_S019F 06.jpg,moderate
f6c56b55_S014A 04.jpg,none
f6cb5e4b_S055L 07.jpg,none
f6cfc3ae_Neutral S041 16.jpg,moderate
f6d00d58_S005F 10.jpg,mild
f6d0a7ee_Posed Pain S031 20.jpg,none
f6d29edd_S041F 20.jpg,moderate
f6d57e48_Algometer Pain S046 19.jpg,none
f6d6e708_S049A 19.jpg,none
f6da2812_Posed Pain S010 09.jpg,moderate
f6daa3a1_S013A 06.jpg,none
f6dfb424_S041L 13.jpg,none
f6e06a95_S025N 09.jpg,none
f6e18213_S018F 22.jpg,none
f6e48353_Posed Pain S063 11.jpg,none
f6ea5445_Laser Pain S023 09.jpg,none
f6eb2394_S063L 04.jpg,none
f6eb708f_Posed Pain S032 08.jpg,mild
f6ee4d26_Algometer Pain S055 21.jpg,none
f6f3a63a_S022F 04.jpg,mild
f6f6c12c_Neutral S066 19.jpg,none
f6ff6b59_Algometer Pain S062 10.jpg,none
f7027b16_Laser Pain S001 10.jpg,none
f703730f_S061A 22.jpg,none
f70c05ed_S010L 15.jpg,none
f70e9f1d_Posed Pain S065 21.jpg,none
f70f07c8_Neutral S014 04.jpg,none
f71071de_S067A 07.jpg,moderate
f71099ee_Laser Pain S048 19.jpg,none
f71297fc_S005L 11.jpg,none
f7132b2a_Neutral S038 07.jpg,none
f713eba9_Algometer Pain S035 17.jpg,none
f714f10a_Posed Pain-2 S052 13.jpg,none
f71fa04a_Algometer Pain S055 04.jpg,none
f727b8ba_Neutral S052 03.jpg,none
f72a5016_Posed Pain S043 13.jpg,mild
f72d3755_Posed Pain S056 21.jpg,none
f734015a_S049A 15.jpg,moderate
f7350f9d_Neutral S012 20.jpg,none
f73681b8_Algometer Pain S037 06.jpg,none
f738632f_S011F 03.jpg,none
f738850d_Neutral S058 06.jpg,none
f739b6e0_S009L 20.jpg,none
f73ba425_Neutral S015 10.jpg,mild
f73cd1eb_S002L 22.jpg,none
f73e42e7_Posed Pain S039 11.jpg,none
f746bd96_Neutral S046 14.jpg,mild
f74c5599_Laser Pain S015 13.jpg,none
f74fbe4a_S039L 14.jpg,none
f7508966_S055L 13.jpg,none
f750f99e_Posed Pain S043 07.jpg,none
f75c5a1e_S064A 11.jpg,none
f760aaf5_S023N 19.jpg,none
f7615147_S009L 05.jpg,none
f76a3987_Laser Pain S001 16_1.jpg,mild
f76a82aa_S066L 19.jpg,none
f76e2f4f_Algometer Pain-2 S052 06 (2).jpg,none
f76e63de_Neutral S012 04.jpg,none
f76e6a26_Neutral S037 20.jpg,none
f76f6742_S048F 20.jpg,mild
f7708475_Laser Pain-1 S029 07.jpg,mild
f7723ce5_Neutral S059 06.jpg,none
f7738da1_Neutral S068 08.jpg,none
f774af7d_Posed Pain S054 18.jpg,severe pain
f775db04_S030A 04.jpg,mild
f775eb04_Posed Pain S026 14.jpg,mild
f779eec0_S015A 16.jpg,moderate
f77bad2f_S025N 10.jpg,mild
f77c9e3f_Neutral S054 13.jpg,none
f77cbfe0_S020A 09.jpg,none
f77dbd99_Neutral S062 17.jpg,mild
f77eaa50_Fingido S062 10.jpg,moderate
f77f9019_Laser Pain S014 18.jpg,none
f7801ca4_Algometer Pain S034 04.jpg,mild
f7815b6b_Neutral S019 18.jpg,none
f7818ed0_Colour-S028L 03.jpg,none
f78303bc_Posed Pain S014 08.jpg,none
f787c89b_S053A 12.jpg,none
f788d185_S037L 04.jpg,none
f78973f8_S042F 14.jpg,mild
f78c1073_Neutral S063 10.jpg,none
f7900915_Neutral S065 17.jpg,none
f7904415_Algometer Pain S050 09.jpg,mild
f795cbef_S063A 14.jpg,none
f7982c95_Neutral S012 03.jpg,none
f79e8f0d_S006F 19.jpg,mild
f7a299c2_S030F 04.jpg,none
f7a81ca5_S041F 17.jpg,none
f7ab036d_L�ser S019 04.jpg,none
f7ad2edf_Algometer Pain S058 12.jpg,none
f7b8d3a8_L�ser S022 21.jpg,none
f7bb4809_Neutral S060 19.jpg,none
f7bc4151_S054L 08.jpg,none
f7bdb088_Neutral S054 15.jpg,none
f7c112a1_Neutral S001 18.jpg,none
f7c4ab8a_Neutral S058 04.jpg,mild
f7c809d1_Posed Pain S017 20.jpg,none
f7c961fd_S065A 08.jpg,none
f7d09acf_Neutral S001 08.jpg,none
f7d16433_Neutral S057 12.jpg,none
f7d44f17_Neutral S020 06.jpg,none
f7d52fcd_S042L 21.jpg,none
f7d5a632_Neutral S015 07.jpg,none
f7d8a3f8_S032L 21.jpg,none
f7df9003_Neutral S065 04.jpg,none
f7e05b54_Neutral S042 09.jpg,none
f7e1e498_S030A 18.jpg,mild
f7e35e2e_Neutral S015 21.jpg,none
f7e4ebd9_S024F 22.jpg,mild
f7e5783c_S068L 07.jpg,none
f7e5fd15_Neutra S005 12.jpg,moderate
f7e724b8_S046L 13.jpg,none
f7eb68ac_S033L 22.jpg,none
f7f5fbb4_S025N 08.jpg,none
f7f79f07_Algometer Pain S035 22.jpg,none
f7f87ebc_Posed Pain-2 S052 03 (2).jpg,none
f7fce540_Posed Pain S031 13.jpg,mild
f7ff321f_Neutral S018 04.jpg,mild
f7ff3b0b_Neutra S005 20.jpg,mild
f8013e02_S022F 12.jpg,none
f806e392_S019F 09.jpg,mild
f807c5ce_S068F 12.jpg,none
f80a13e7_Algometer Pain S062 06.jpg,mild
f80a16b1_S027L 03.jpg,none
f81111f2_Algometer Pain S009 19.jpg,mild
f818f67e_Neutral S033 09.jpg,none
f81a1c7f_S046L 18.jpg,none
f81fce8f_Algometer Pain S024 03.jpg,none
f823537a_Neutral S022 16.jpg,none
f824d1c2_Neutral S058 13.jpg,none
f8293ad5_Posed Pain S061 22.jpg,mild
f82fd76c_L�ser S022 07.jpg,mild
f8338c88_S004L 18.jpg,none
f8343d1b_Posed Pain S034 21.jpg,none
f8356e78_Algometer Pain S031 20.jpg,none
f836c38b_Algometer Pain S041 07.jpg,mild
f83b6d4e_Algometer Pain S055 13.jpg,moderate
f847b187_S057A 11.jpg,mild
f8525995_Algometer Pain S040 10.jpg,none
f852f2c4_Neutral S062 10.jpg,moderate
f85683c1_Neutral S061 09.jpg,none
f8589b71_Neutral S018 03.jpg,none
f860a58d_S026A 10.jpg,mild
f8628e82_Algometer Pain S045 18.jpg,moderate
f8637fe3_Neutral S012 03.jpg,none
f8648e92_Neutral S002 03.jpg,mild
f8680f8f_Neutral S050 14.jpg,mild
